order_id,payment_amount,payment_method,payment_date
7041,1390.6500,Wallet,2024-01-13
6059,380.2900,Card,2024-02-10
5212,1802.1600,Wallet,2024-01-03
12277,1898.5300,Wallet,2024-01-26
16218,1214.0900,Wallet,2024-02-19
12189,425.8600,Card,2024-01-17
14908,1372.6000,Wallet,2024-01-15
10938,1669.1900,Wallet,2024-02-25
3372,484.5400,Card,2024-02-26
16121,1702.5200,NetBanking,2024-01-20
6431,1227.4900,NetBanking,2024-01-01
16834,686.8900,Wallet,2024-02-21
2452,151.7200,Wallet,2024-02-25
7486,1036.5200,Wallet,2024-03-01
19010,1784.0700,Card,2024-01-02
6084,1257.8800,Wallet,2024-02-28
12150,1683.4300,Card,2024-01-27
9549,1627.7000,Wallet,2024-01-10
14222,394.2900,UPI,2024-01-10
17096,193.0900,UPI,2024-01-13
3702,330.7200,NetBanking,2024-02-15
10465,291.5300,UPI,2024-02-27
17725,1484.9700,Wallet,2024-01-12
19893,1762.3700,UPI,2024-01-20
7953,1934.2100,NetBanking,2024-02-14
13402,767.3400,Card,2024-02-22
17439,1439.1200,Card,2024-01-25
3884,1912.8000,UPI,2024-01-25
18402,446.7100,Wallet,2024-01-24
16867,604.3000,UPI,2024-01-05
15326,1807.7900,Wallet,2024-01-23
1205,452.6600,Wallet,2024-01-17
13204,369.6700,Card,2024-02-29
15746,1009.6700,UPI,2024-01-25
1988,225.8000,UPI,2024-01-10
13183,1056.7400,Card,2024-02-24
551,875.5500,Card,2024-01-15
2212,137.3200,Wallet,2024-02-24
12388,1023.7800,Wallet,2024-02-15
4297,1995.2900,NetBanking,2024-01-14
11018,839.8400,NetBanking,2024-02-01
18394,1677.1000,UPI,2024-02-16
17209,672.6900,UPI,2024-02-19
5294,1811.6600,Card,2024-02-05
7061,405.1600,Wallet,2024-02-17
14829,392.2600,Wallet,2024-02-07
12456,1220.0700,UPI,2024-01-06
19735,1444.0300,NetBanking,2024-01-28
13956,1441.9700,UPI,2024-01-18
13059,1523.1200,Card,2024-01-03
1783,1734.1200,NetBanking,2024-02-16
15937,1625.1400,Card,2024-01-16
7464,325.3200,Wallet,2024-02-21
16113,689.4600,Card,2024-01-24
10088,849.5100,NetBanking,2024-01-13
19314,1119.1900,UPI,2024-02-09
18159,1915.6600,NetBanking,2024-02-08
16967,1533.1300,Wallet,2024-02-13
13057,1421.8800,Card,2024-01-15
10709,1347.0600,Wallet,2024-01-10
5259,1169.9300,NetBanking,2024-02-10
8278,725.7600,UPI,2024-01-21
1871,1470.1100,NetBanking,2024-01-04
1831,259.7700,NetBanking,2024-01-24
6840,377.7600,UPI,2024-01-31
6220,539.9500,Card,2024-01-29
2951,417.1500,UPI,2024-02-28
14144,1884.5500,UPI,2024-01-24
6177,858.2400,UPI,2024-01-12
10349,591.8000,UPI,2024-02-26
12201,561.4600,Wallet,2024-01-17
12883,1298.6800,Card,2024-02-04
12975,1434.0100,UPI,2024-01-28
17461,1407.1800,Wallet,2024-02-17
3048,1881.9700,Card,2024-02-11
13388,1271.5000,Card,2024-02-02
13991,160.5500,Card,2024-01-25
8403,1472.1100,Card,2024-01-01
4003,1459.1900,NetBanking,2024-02-01
16762,795.3500,Card,2024-02-18
1999,434.3000,UPI,2024-02-10
6924,1131.0600,UPI,2024-02-23
15098,762.2500,UPI,2024-01-13
7299,171.5700,Card,2024-01-27
1977,138.7000,UPI,2024-01-14
15277,1060.6400,UPI,2024-01-23
7281,307.8600,NetBanking,2024-02-10
10710,347.4800,Card,2024-02-09
13595,1475.2800,NetBanking,2024-01-27
1318,1462.5200,NetBanking,2024-01-05
7039,1989.4300,UPI,2024-02-17
8359,539.8700,Card,2024-01-04
1839,1411.6100,UPI,2024-01-18
5595,176.8300,Wallet,2024-02-18
9581,388.9100,Card,2024-01-14
15956,1154.4800,Card,2024-01-09
6837,1092.2100,NetBanking,2024-01-22
880,672.1500,UPI,2024-02-05
8143,952.8900,UPI,2024-01-03
5078,1095.9500,NetBanking,2024-01-13
10086,184.9900,NetBanking,2024-01-21
9778,1852.0200,NetBanking,2024-02-25
9479,899.4800,Card,2024-02-28
5099,2144.1500,Wallet,2024-02-15
15150,277.9100,Wallet,2024-03-01
9926,1518.5000,Wallet,2024-01-10
10001,1600.8900,UPI,2024-02-18
14452,961.8000,Card,2024-01-07
2319,980.7700,NetBanking,2024-02-11
2065,806.7500,Wallet,2024-01-08
14221,1590.5400,Wallet,2024-02-11
4002,1329.3300,NetBanking,2024-01-23
14031,370.2000,Card,2024-01-01
11966,780.9500,UPI,2024-01-06
1000,1309.7000,UPI,2024-02-10
6156,560.7700,Card,2024-02-13
13344,1490.1700,UPI,2024-01-10
2573,1494.7900,UPI,2024-01-23
12745,162.2200,UPI,2024-01-03
789,1195.7300,Card,2024-02-01
2821,1808.1900,Card,2024-02-22
11481,682.8700,NetBanking,2024-02-15
9629,1559.5700,Card,2024-02-26
18019,291.5700,Wallet,2024-01-01
16696,1066.8300,Card,2024-01-27
1207,106.2400,Wallet,2024-01-04
14283,1063.2800,UPI,2024-02-06
9984,163.8400,Wallet,2024-01-24
1591,272.7200,NetBanking,2024-02-05
18599,1771.7600,UPI,2024-02-12
17282,349.5800,Wallet,2024-02-05
3963,842.4400,Wallet,2024-02-11
8668,137.1800,Card,2024-02-25
13518,1382.7800,UPI,2024-02-08
19878,1968.1300,Card,2024-01-02
7531,159.2900,Card,2024-01-07
19713,191.9800,Card,2024-01-10
18847,1703.0000,Wallet,2024-02-05
14642,1634.5300,Card,2024-02-23
14538,552.8000,NetBanking,2024-01-29
677,754.7500,Card,2024-01-31
12096,1902.5800,UPI,2024-02-15
17316,805.2500,UPI,2024-02-04
7713,1391.3300,Wallet,2024-01-30
2929,1377.2700,UPI,2024-01-28
8613,1843.0200,UPI,2024-02-21
17603,840.3000,UPI,2024-01-24
7118,1840.9200,NetBanking,2024-02-27
8657,602.3200,NetBanking,2024-02-06
14482,1631.6400,UPI,2024-02-04
6474,814.7300,NetBanking,2024-01-07
2501,238.2700,NetBanking,2024-02-14
9588,1613.8500,NetBanking,2024-01-19
16923,417.1300,Wallet,2024-01-07
6281,1337.9500,Card,2024-02-29
12840,1338.0100,Card,2024-02-02
16588,470.7900,Card,2024-02-09
6243,356.9300,NetBanking,2024-02-18
14342,1738.8500,NetBanking,2024-02-17
9071,1748.5000,NetBanking,2024-02-16
16627,1651.0300,Wallet,2024-02-08
2810,270.2500,NetBanking,2024-02-02
15216,709.2000,Wallet,2024-02-09
14713,658.3700,Wallet,2024-02-28
15149,1327.5400,Card,2024-01-03
3361,523.6700,Card,2024-02-25
5647,811.5600,UPI,2024-01-04
5583,636.1300,Card,2024-01-06
5060,1841.2500,Wallet,2024-01-03
18479,776.8700,NetBanking,2024-02-19
15595,1038.4400,Card,2024-01-02
7441,274.6200,Wallet,2024-02-11
8287,1986.2900,Wallet,2024-02-25
11117,754.3800,Wallet,2024-02-23
12244,825.9800,NetBanking,2024-01-13
9573,1261.5500,Card,2024-02-25
15840,397.9000,UPI,2024-01-17
6717,1464.6300,NetBanking,2024-02-11
10551,672.1400,Wallet,2024-01-12
13494,361.6400,UPI,2024-02-14
13799,1345.7800,UPI,2024-02-29
16730,1897.0800,UPI,2024-02-26
16861,819.2300,UPI,2024-01-05
5704,1987.4400,Wallet,2024-02-27
9,1056.5000,UPI,2024-02-20
14292,1950.7700,UPI,2024-01-21
16758,749.1200,UPI,2024-01-25
15898,1948.6900,UPI,2024-02-20
3035,848.7000,Card,2024-01-17
10336,430.1000,NetBanking,2024-01-29
16610,1654.3600,Card,2024-02-17
17337,1140.8600,Card,2024-01-11
11252,323.7700,Card,2024-02-04
3767,2182.3400,NetBanking,2024-02-21
16347,1321.4600,NetBanking,2024-01-09
10461,363.8000,UPI,2024-02-13
11815,193.1200,UPI,2024-02-07
14721,458.2800,Wallet,2024-01-12
3715,1663.6600,Wallet,2024-02-12
12102,873.0800,Card,2024-01-04
16511,1300.9700,Card,2024-01-26
1282,844.2600,Card,2024-01-23
15033,326.1100,Wallet,2024-01-04
6989,2005.0000,UPI,2024-01-04
7984,1095.9900,Wallet,2024-01-29
5882,405.1300,UPI,2024-01-16
14305,291.6900,Wallet,2024-01-25
10367,1480.4000,UPI,2024-01-22
17172,1605.8000,NetBanking,2024-01-15
17253,1427.9900,Card,2024-01-16
9514,1027.7800,UPI,2024-02-17
10981,759.0500,Wallet,2024-01-20
9072,470.8100,NetBanking,2024-02-01
15259,2226.4100,NetBanking,2024-01-21
85,1766.0700,Card,2024-02-24
15542,1500.2900,NetBanking,2024-01-24
10987,1443.0400,UPI,2024-01-01
16098,972.5800,UPI,2024-01-22
15737,1374.8900,UPI,2024-01-21
18668,1995.5500,Card,2024-01-20
11874,336.4500,NetBanking,2024-01-05
3233,1785.1700,UPI,2024-01-14
7744,417.4300,NetBanking,2024-01-22
15233,452.6300,NetBanking,2024-01-27
8056,497.5200,NetBanking,2024-01-06
5567,1359.7800,Wallet,2024-02-22
13297,1645.3700,NetBanking,2024-01-16
17526,710.8100,Wallet,2024-02-27
6294,1141.0900,NetBanking,2024-02-26
14178,736.1400,Wallet,2024-02-18
12194,1428.2900,NetBanking,2024-02-08
15474,494.5500,Card,2024-01-13
3577,1407.7000,NetBanking,2024-01-14
18432,1792.5900,NetBanking,2024-01-28
11241,356.7300,Card,2024-01-02
12387,452.6200,Card,2024-01-11
1965,103.6100,NetBanking,2024-01-31
7792,172.5100,NetBanking,2024-01-28
9632,1443.0500,Wallet,2024-02-28
14546,1184.1500,UPI,2024-01-23
9960,694.1700,Wallet,2024-01-26
16254,842.6500,NetBanking,2024-01-17
1139,1628.9400,Card,2024-02-06
11256,485.1600,UPI,2024-02-29
11775,784.4100,NetBanking,2024-02-09
17105,970.0900,Card,2024-02-11
10934,1469.5800,Wallet,2024-01-06
13565,1166.8800,NetBanking,2024-01-20
9590,679.8100,UPI,2024-02-23
16072,1655.3000,UPI,2024-02-17
12048,122.4100,Card,2024-01-21
14093,1187.2300,Card,2024-02-21
640,764.3200,Card,2024-02-03
9988,751.9700,NetBanking,2024-01-19
17928,1179.1800,Wallet,2024-01-07
2894,154.6200,UPI,2024-02-15
14567,321.5700,Wallet,2024-02-25
4116,1786.4100,NetBanking,2024-01-20
11079,922.2500,NetBanking,2024-01-22
8263,831.5300,NetBanking,2024-02-22
743,858.0400,UPI,2024-01-30
11796,111.3900,Card,2024-02-02
18715,1921.1200,NetBanking,2024-01-09
1700,238.3200,Wallet,2024-02-26
12985,1007.7400,NetBanking,2024-01-01
4273,426.7800,UPI,2024-01-24
5668,1973.3300,Wallet,2024-02-23
7000,843.9300,Card,2024-02-16
18610,636.2900,Card,2024-02-13
13992,611.8400,UPI,2024-02-04
13257,820.3800,Wallet,2024-02-11
18659,1737.6600,Wallet,2024-02-16
597,1073.9900,Wallet,2024-02-22
10882,1756.3400,Wallet,2024-02-20
8296,1180.1800,Wallet,2024-01-04
13637,229.1000,Card,2024-01-16
4135,623.3700,Wallet,2024-02-19
9026,339.9800,Card,2024-01-02
18517,492.9800,UPI,2024-01-30
13348,1720.4200,Wallet,2024-01-28
19543,1464.7400,NetBanking,2024-01-01
11352,282.0100,NetBanking,2024-01-24
16433,1303.1900,Card,2024-02-23
3601,1640.8500,UPI,2024-01-18
1485,1752.3900,NetBanking,2024-01-26
13028,730.0900,NetBanking,2024-01-26
18318,271.8600,UPI,2024-01-01
13049,852.1800,Card,2024-01-27
17070,1351.9400,UPI,2024-02-05
7142,915.7900,UPI,2024-02-20
13259,739.4600,NetBanking,2024-01-03
4384,1539.7100,Wallet,2024-02-04
14266,1412.3300,UPI,2024-02-16
7322,546.5600,UPI,2024-01-20
16495,1726.8800,Card,2024-01-16
3913,563.0700,Card,2024-02-12
10663,531.9500,NetBanking,2024-02-20
9464,451.2500,Card,2024-01-10
6966,1315.1400,Card,2024-01-31
14649,1584.2000,Card,2024-01-21
6087,618.7700,Wallet,2024-02-10
2999,228.4000,UPI,2024-01-17
10785,1183.9200,Wallet,2024-02-04
18832,528.4600,Wallet,2024-01-29
601,1380.6400,NetBanking,2024-02-25
18381,445.7200,Wallet,2024-01-24
2328,1509.2200,NetBanking,2024-02-28
16152,718.9800,Card,2024-01-28
19763,1194.0400,UPI,2024-02-06
1945,1988.1600,Wallet,2024-01-19
11351,1989.9900,UPI,2024-01-03
11514,1285.3800,Card,2024-01-08
18147,1718.7400,NetBanking,2024-01-09
1459,1292.0500,Wallet,2024-02-01
2235,609.0600,UPI,2024-01-05
6554,314.0100,NetBanking,2024-01-05
2601,947.3000,Wallet,2024-01-14
4480,153.1800,Wallet,2024-01-12
559,337.6000,Card,2024-02-14
1366,829.7700,Card,2024-02-04
14359,592.4100,UPI,2024-02-15
12193,1219.7300,UPI,2024-02-17
1094,1008.4900,UPI,2024-02-03
6719,1842.8600,Card,2024-02-19
15317,620.5200,Wallet,2024-01-10
9655,1853.8700,Card,2024-01-13
14142,1905.7300,UPI,2024-02-12
17257,1473.2000,Wallet,2024-02-25
9449,761.2900,NetBanking,2024-02-21
519,435.3900,Wallet,2024-01-19
2033,807.5000,Card,2024-01-01
10105,898.4000,Wallet,2024-01-11
5288,716.4700,Wallet,2024-01-11
6942,1406.8400,UPI,2024-02-13
18576,402.2500,NetBanking,2024-02-24
14964,1625.5000,UPI,2024-01-20
16737,1306.8000,NetBanking,2024-01-07
8316,1216.2700,Wallet,2024-01-15
15438,1170.8000,Wallet,2024-02-18
4421,119.9800,NetBanking,2024-02-01
8312,140.8100,Wallet,2024-01-06
10486,758.7600,NetBanking,2024-02-28
5395,1645.2900,UPI,2024-01-18
6754,901.1700,NetBanking,2024-01-24
17081,1855.0600,UPI,2024-01-05
3333,200.8800,Card,2024-01-02
14836,451.9600,Card,2024-02-29
12995,797.4500,NetBanking,2024-02-26
13026,1673.8000,UPI,2024-02-18
5863,943.7700,Card,2024-01-13
3501,885.1900,Card,2024-02-26
11849,1972.0600,NetBanking,2024-01-24
14373,1364.6000,Wallet,2024-01-31
11045,428.9300,Wallet,2024-02-29
10176,1997.1700,UPI,2024-02-21
9083,1419.5200,NetBanking,2024-02-04
2112,1425.9500,Wallet,2024-01-31
17184,1405.3500,Wallet,2024-02-26
16061,1819.9600,NetBanking,2024-01-13
15875,893.5500,Card,2024-01-21
18255,1150.3400,Card,2024-02-28
14683,1649.4300,Card,2024-02-04
18781,1301.0700,UPI,2024-02-18
17360,1870.7100,UPI,2024-01-27
17014,1000.2900,Card,2024-01-25
13466,155.0300,Card,2024-01-09
3515,1446.0300,Wallet,2024-01-29
13959,460.5700,NetBanking,2024-02-09
13236,902.4500,NetBanking,2024-01-09
12222,940.5900,NetBanking,2024-01-02
13418,1327.9600,UPI,2024-02-07
2011,533.7000,NetBanking,2024-02-02
3387,941.5400,Wallet,2024-02-09
980,1032.1700,Wallet,2024-02-22
197,1816.9600,Wallet,2024-02-29
13915,1462.6400,Card,2024-02-13
15158,116.3000,Wallet,2024-02-23
1352,1194.4000,UPI,2024-01-05
3393,188.3900,Wallet,2024-02-29
17444,494.4400,Wallet,2024-01-28
10502,1553.1700,UPI,2024-01-19
3364,943.8400,NetBanking,2024-01-23
8828,458.3100,Wallet,2024-02-13
8450,410.9700,Card,2024-01-21
10386,1015.8700,Card,2024-01-21
19296,626.3200,Card,2024-01-19
3336,773.2500,Card,2024-01-29
19183,1934.7500,Card,2024-01-19
18821,1865.0300,UPI,2024-01-13
9155,138.5900,Wallet,2024-02-02
6559,1569.3600,Card,2024-02-10
6236,1668.3100,Card,2024-02-28
8272,932.1000,NetBanking,2024-01-22
7236,1227.4900,NetBanking,2024-01-04
18398,1523.5100,NetBanking,2024-01-07
5913,1322.2100,NetBanking,2024-01-20
10408,1736.3600,NetBanking,2024-01-20
15610,1957.1100,UPI,2024-01-06
9054,126.2700,Wallet,2024-02-29
17463,854.5600,UPI,2024-01-07
315,1345.7100,Card,2024-02-24
5265,1472.7700,UPI,2024-01-12
15798,405.7700,NetBanking,2024-01-04
19017,1725.7500,UPI,2024-02-15
10303,1548.2300,UPI,2024-01-03
17124,1384.4800,Wallet,2024-02-28
2934,1824.0300,Card,2024-01-19
2068,823.4500,Card,2024-02-11
10115,1727.6900,UPI,2024-01-06
15783,1619.6200,NetBanking,2024-01-08
2764,1591.9900,Wallet,2024-01-26
16646,803.4500,Wallet,2024-02-20
11668,1443.4900,NetBanking,2024-02-28
4681,256.2600,NetBanking,2024-01-04
80,320.1200,NetBanking,2024-01-02
1674,1987.5900,Wallet,2024-02-06
18870,1801.7500,UPI,2024-01-14
13989,1177.4000,Wallet,2024-01-14
14742,1189.7000,Card,2024-01-07
17250,1926.5500,Card,2024-02-21
14189,928.7100,Card,2024-01-15
381,1074.5700,NetBanking,2024-01-15
8751,818.0800,UPI,2024-02-09
7190,205.2700,Wallet,2024-02-21
13985,670.8900,UPI,2024-02-19
6005,1641.9000,UPI,2024-02-22
9566,730.7400,Wallet,2024-01-18
5733,582.5400,UPI,2024-01-26
12061,1251.4500,UPI,2024-02-24
19684,1439.8700,Wallet,2024-02-23
16464,1749.2100,UPI,2024-02-25
6796,548.5900,UPI,2024-01-20
15416,414.2600,Wallet,2024-01-14
1808,1837.4400,Card,2024-02-15
16892,285.4400,NetBanking,2024-02-01
2807,336.1000,NetBanking,2024-01-04
14637,1143.3800,UPI,2024-01-24
12217,914.4700,Card,2024-02-09
17363,1271.9500,UPI,2024-02-04
572,1818.9200,Wallet,2024-01-29
349,498.3600,NetBanking,2024-01-12
9708,317.9700,Card,2024-01-31
17575,489.6600,UPI,2024-01-21
11584,1842.5100,Card,2024-02-20
1119,981.1300,Wallet,2024-02-09
5851,1870.3800,Card,2024-01-24
12588,638.7800,UPI,2024-01-10
6740,2098.2300,UPI,2024-02-29
9953,1900.5900,UPI,2024-01-12
12280,846.7400,Wallet,2024-01-25
16430,433.5700,UPI,2024-01-15
2776,953.6000,NetBanking,2024-01-18
6852,277.6700,UPI,2024-03-01
3299,441.6500,UPI,2024-01-13
6749,129.8700,UPI,2024-02-25
19351,1291.2200,NetBanking,2024-02-26
19180,1233.0400,NetBanking,2024-02-19
14570,172.5000,NetBanking,2024-01-01
3650,1637.5300,NetBanking,2024-02-24
19776,508.0700,Card,2024-01-03
5811,653.6100,Wallet,2024-02-22
7823,218.3400,UPI,2024-01-08
7069,175.2700,Card,2024-02-24
15690,1350.5800,Wallet,2024-02-05
16542,304.0000,Wallet,2024-02-09
18721,753.3600,Card,2024-02-03
4657,1196.9200,UPI,2024-02-23
6871,1662.7900,NetBanking,2024-02-25
15009,565.2200,Card,2024-02-15
3206,1313.3300,NetBanking,2024-02-12
3293,391.1000,Wallet,2024-01-24
13905,1092.5000,Wallet,2024-02-22
11734,633.9600,Card,2024-01-30
13496,1524.2800,UPI,2024-02-06
6706,888.2300,Card,2024-02-03
713,1841.3200,Card,2024-02-04
503,787.2600,Wallet,2024-02-22
3574,1453.5000,Card,2024-02-25
5240,1015.6800,UPI,2024-02-27
192,607.0400,UPI,2024-01-24
3852,739.3300,Wallet,2024-01-14
13040,1452.6500,UPI,2024-01-08
19814,1045.8100,Card,2024-02-10
5232,658.4700,Card,2024-01-27
17867,1944.6300,UPI,2024-02-23
4275,1540.9900,NetBanking,2024-02-04
19597,1622.0300,UPI,2024-02-26
15988,1839.1600,Card,2024-02-05
18177,513.2400,NetBanking,2024-01-16
6396,1046.7500,Wallet,2024-01-13
8927,1404.0700,Card,2024-01-10
12545,323.0700,NetBanking,2024-01-09
11555,595.5200,Card,2024-01-24
2784,872.4800,UPI,2024-01-25
15234,604.3200,Card,2024-02-12
7481,937.1400,Wallet,2024-02-20
2592,1330.7700,UPI,2024-02-05
3917,201.5100,Wallet,2024-01-09
11985,1175.6700,Wallet,2024-02-11
11216,459.8200,UPI,2024-01-09
195,886.9200,Wallet,2024-01-10
5754,1997.0700,Wallet,2024-01-27
2930,506.4200,NetBanking,2024-02-17
832,644.2500,Wallet,2024-02-25
19171,1762.3200,NetBanking,2024-01-28
1026,671.6300,Card,2024-01-15
8383,940.0000,NetBanking,2024-01-01
12067,1073.4500,UPI,2024-02-15
18105,119.0500,Card,2024-02-10
2696,772.8300,Card,2024-02-01
16177,1149.8400,UPI,2024-01-22
12777,1127.6600,Card,2024-03-01
14394,1441.2500,Wallet,2024-02-06
15725,798.7600,Card,2024-01-27
13759,1310.1800,NetBanking,2024-02-06
15132,339.8100,UPI,2024-01-06
4013,153.4200,Wallet,2024-01-29
3636,493.0300,Wallet,2024-02-07
5562,163.5700,Card,2024-02-05
16932,1949.3900,UPI,2024-02-03
440,1648.0000,Wallet,2024-02-02
6983,982.0800,Card,2024-02-11
18004,1288.2900,UPI,2024-01-29
5902,745.6000,Card,2024-01-11
14269,469.1800,Card,2024-02-10
10876,1778.2800,Card,2024-02-19
5378,1018.4900,Wallet,2024-02-06
16287,1609.6600,Card,2024-02-06
14027,734.7700,Wallet,2024-02-22
15856,836.1200,UPI,2024-02-18
1540,409.7500,NetBanking,2024-02-07
16617,790.1300,UPI,2024-01-02
10378,1155.3500,NetBanking,2024-01-12
19066,1947.8000,UPI,2024-01-11
18309,1251.0500,NetBanking,2024-01-24
8267,1606.6300,NetBanking,2024-02-15
10351,1939.5400,UPI,2024-01-02
19403,922.3800,Wallet,2024-03-01
4136,651.0900,UPI,2024-02-26
13386,480.5500,NetBanking,2024-01-13
6428,167.7200,Wallet,2024-02-11
4506,675.5100,NetBanking,2024-02-19
4926,1591.2200,NetBanking,2024-02-06
9552,753.9300,Wallet,2024-02-06
14877,934.2300,Card,2024-02-27
8529,1943.7300,Card,2024-01-08
2569,1563.4600,Card,2024-02-03
19194,1681.4800,NetBanking,2024-02-24
19346,1889.5700,Wallet,2024-01-05
4098,908.7600,NetBanking,2024-01-26
13457,189.6400,UPI,2024-01-12
7718,97.3900,UPI,2024-01-09
1051,951.0500,Card,2024-02-29
9720,1378.8900,Card,2024-02-02
17996,1030.0800,UPI,2024-01-07
14105,508.1900,UPI,2024-02-09
2858,185.3100,UPI,2024-01-17
9753,1893.6100,UPI,2024-01-12
4439,1020.3000,Wallet,2024-02-23
2013,929.8400,NetBanking,2024-02-21
12998,1125.5000,UPI,2024-01-18
11810,112.4400,Card,2024-01-30
19488,1807.7300,Card,2024-02-18
4505,1191.4700,NetBanking,2024-02-08
15183,1835.4700,Card,2024-02-28
19001,1513.8000,UPI,2024-01-22
3623,981.6500,Wallet,2024-03-01
12530,1539.7900,UPI,2024-02-11
14486,1034.3600,Card,2024-01-03
13593,790.4900,NetBanking,2024-01-27
17649,327.4600,UPI,2024-01-16
7205,1290.9100,UPI,2024-01-04
18762,1235.0500,NetBanking,2024-02-16
15382,578.4400,Wallet,2024-02-24
19129,1990.3000,Card,2024-01-01
11624,253.0500,UPI,2024-02-24
9398,421.9000,UPI,2024-01-10
4014,1509.8500,NetBanking,2024-02-02
7566,575.2800,UPI,2024-02-04
2135,903.7400,Wallet,2024-01-09
17663,1874.2400,Wallet,2024-02-09
7025,1802.6000,NetBanking,2024-01-22
19771,1540.3200,NetBanking,2024-01-29
3320,1542.3800,UPI,2024-02-14
16024,1972.8900,Card,2024-01-12
8683,1937.6600,Wallet,2024-01-17
18754,853.5200,UPI,2024-01-13
9470,802.2900,Wallet,2024-01-29
17948,304.8500,Wallet,2024-01-24
3210,1794.1000,Card,2024-02-17
11191,1944.4900,Card,2024-01-07
6064,687.8100,NetBanking,2024-02-07
13258,585.2600,UPI,2024-01-25
15678,1790.9100,Wallet,2024-01-14
9732,446.8200,UPI,2024-01-06
1931,288.8300,Wallet,2024-02-27
18976,1927.7400,NetBanking,2024-01-15
15258,1670.5800,NetBanking,2024-02-12
4644,956.9700,UPI,2024-02-24
11111,419.0700,Card,2024-01-04
15393,189.2900,NetBanking,2024-01-23
19415,594.9600,Card,2024-01-11
13538,134.8000,UPI,2024-01-06
8689,1385.9000,Card,2024-02-29
5663,383.6500,UPI,2024-02-17
6237,1948.1200,UPI,2024-01-05
564,816.7200,Wallet,2024-01-19
14794,1188.2400,NetBanking,2024-01-26
5565,1952.5500,NetBanking,2024-02-21
41,1188.9900,UPI,2024-02-19
5449,632.1900,Wallet,2024-01-17
8767,1767.3000,Wallet,2024-01-14
13875,1834.3800,NetBanking,2024-01-04
11953,1679.0200,Card,2024-01-29
1129,586.6100,Wallet,2024-02-27
7757,301.3400,Card,2024-01-05
18931,791.4900,NetBanking,2024-01-25
11597,1957.9900,UPI,2024-01-19
419,1976.8700,NetBanking,2024-01-12
481,2128.5000,NetBanking,2024-02-06
13345,1384.7900,Card,2024-01-28
5135,928.6300,Card,2024-01-13
616,1088.3200,Card,2024-02-17
9924,1605.1200,UPI,2024-02-29
1386,503.1100,NetBanking,2024-01-12
7698,1952.9400,UPI,2024-01-01
2627,276.4000,Wallet,2024-02-02
714,1262.0400,NetBanking,2024-01-13
11671,280.8900,NetBanking,2024-02-09
3608,728.7900,Wallet,2024-02-25
115,495.9700,NetBanking,2024-01-31
16899,1150.4500,NetBanking,2024-01-30
18723,103.0100,Wallet,2024-02-19
18831,624.5400,Card,2024-02-25
1844,324.0500,Card,2024-01-04
15630,1014.3800,NetBanking,2024-01-05
11789,378.6400,Wallet,2024-02-17
2406,567.3300,UPI,2024-02-01
808,1012.5400,Wallet,2024-01-16
9841,1381.1300,UPI,2024-03-01
2762,377.2700,Card,2024-02-09
16763,1066.7000,UPI,2024-02-27
3846,1377.8900,Card,2024-02-05
13811,1751.3500,NetBanking,2024-01-22
14087,743.2000,Wallet,2024-02-13
15411,118.0900,Wallet,2024-02-07
1542,1853.5800,NetBanking,2024-02-22
6636,1477.4400,NetBanking,2024-02-10
15760,140.6500,NetBanking,2024-01-27
13076,1054.3200,Card,2024-01-18
16584,1219.9000,Wallet,2024-01-10
3471,1348.1300,Card,2024-01-08
3202,1885.9400,UPI,2024-01-17
3041,1621.8400,UPI,2024-01-30
6501,137.6200,Card,2024-02-11
17189,1912.5100,Card,2024-01-10
9669,1519.6300,UPI,2024-02-19
5328,1134.4900,NetBanking,2024-01-03
5013,1126.6000,UPI,2024-01-12
18316,939.7400,NetBanking,2024-01-12
813,1681.5400,NetBanking,2024-01-03
8933,190.0000,Card,2024-02-28
9259,332.9600,Wallet,2024-01-30
14168,776.2100,NetBanking,2024-01-21
7585,1836.6500,Wallet,2024-01-11
7294,1141.6900,Wallet,2024-01-26
6533,1714.5200,UPI,2024-02-26
7293,285.0200,Card,2024-01-10
15157,188.8100,UPI,2024-01-12
362,1944.9600,UPI,2024-02-06
19756,1751.9400,Card,2024-02-23
15557,1470.7900,Card,2024-02-08
7037,169.4100,Card,2024-01-28
14617,924.3600,UPI,2024-01-30
16808,1203.7400,NetBanking,2024-01-25
7997,1042.3500,UPI,2024-01-07
16766,1936.6500,Wallet,2024-01-19
2771,1967.4800,NetBanking,2024-01-03
6787,1661.3300,NetBanking,2024-01-28
5498,1650.0500,UPI,2024-02-24
